gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022100508,20211228/MILORL,2021-12-28,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612749,ORL,MIL,110,127,21-22
0022100509,20211228/WASMIA,2021-12-28,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612764,MIA,WAS,119,112,21-22
0022100510,20211228/PHITOR,2021-12-28,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612755,TOR,PHI,109,114,21-22
0022100511,20211228/LALHOU,2021-12-28,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612747,HOU,LAL,123,132,21-22
0022100512,20211228/NYKMIN,2021-12-28,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612752,MIN,NYK,88,96,21-22
0022100513,20211228/CLENOP,2021-12-28,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612739,NOP,CLE,108,104,21-22
0022100514,20211228/DENGSW,2021-12-28,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612743,GSW,DEN,86,89,21-22
0022100515,20211228/OKCSAC,2021-12-28,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612760,SAC,OKC,117,111,21-22
0022100516,20211229/NYKDET,2021-12-29,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612752,DET,NYK,85,94,21-22
0022100517,20211229/CHAIND,2021-12-29,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612766,IND,CHA,108,116,21-22
0022100518,20211229/LACBOS,2021-12-29,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612746,BOS,LAC,82,91,21-22
0022100519,20211229/ATLCHI,2021-12-29,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612737,CHI,ATL,131,117,21-22
0022100520,20211229/LALMEM,2021-12-29,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612747,MEM,LAL,104,99,21-22
0022100522,20211229/OKCPHX,2021-12-29,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612760,PHX,OKC,115,97,21-22
0022100523,20211229/UTAPOR,2021-12-29,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612762,POR,UTA,105,120,21-22
0022100524,20211229/DALSAC,2021-12-29,22:30:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612742,SAC,DAL,95,94,21-22
0022100525,20211230/PHIBKN,2021-12-30,19:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612755,BKN,PHI,102,110,21-22
0022100526,20211230/MILORL,2021-12-30,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612749,ORL,MIL,118,136,21-22
0022100527,20211230/CLEWAS,2021-12-30,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612739,WAS,CLE,110,93,21-22
0022100529,20211231/PHXBOS,2021-12-31,13:00:00,,TD Garden,Boston,3,Final,1610612738,1610612756,BOS,PHX,123,108,21-22
0022100530,20211231/CHIIND,2021-12-31,15:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612741,IND,CHI,106,108,21-22
0022100531,20211231/DALSAC,2021-12-31,18:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612742,SAC,DAL,96,112,21-22
0022100532,20211231/MIAHOU,2021-12-31,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612748,HOU,MIA,110,120,21-22
0022100533,20211231/ATLCLE,2021-12-31,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612737,CLE,ATL,118,121,21-22
0022100534,20211231/LACTOR,2021-12-31,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612746,TOR,LAC,116,108,21-22
0022100535,20211231/SASMEM,2021-12-31,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612759,MEM,SAS,118,105,21-22
0022100536,20211231/NYKOKC,2021-12-31,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612752,OKC,NYK,95,80,21-22
0022100537,20211231/MINUTA,2021-12-31,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612750,UTA,MIN,120,108,21-22
0022100538,20211231/PORLAL,2021-12-31,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612757,LAL,POR,139,106,21-22
0022100539,20220101/NOPMIL,2022-01-01,18:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612740,MIL,NOP,136,113,21-22
0022100540,20220101/SASDET,2022-01-01,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612759,DET,SAS,117,116,21-22
0022100541,20220101/CHIWAS,2022-01-01,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612741,WAS,CHI,119,120,21-22
0022100542,20220101/LACBKN,2022-01-01,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612746,BKN,LAC,116,120,21-22
0022100543,20220101/DENHOU,2022-01-01,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612743,HOU,DEN,111,124,21-22
0022100544,20220101/GSWUTA,2022-01-01,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612744,UTA,GSW,116,123,21-22
0022100545,20220102/NYKTOR,2022-01-02,15:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612752,TOR,NYK,120,105,21-22
0022100546,20220102/ORLBOS,2022-01-02,18:00:00,,TD Garden,Boston,3,Final,1610612738,1610612753,BOS,ORL,116,111,21-22
0022100547,20220102/INDCLE,2022-01-02,18:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612754,CLE,IND,108,104,21-22
0022100548,20220102/MIASAC,2022-01-02,18:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612748,SAC,MIA,115,113,21-22
0022100549,20220102/PHXCHA,2022-01-02,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612756,CHA,PHX,99,133,21-22
0022100550,20220102/DALOKC,2022-01-02,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612742,OKC,DAL,86,95,21-22
0022100551,20220102/MINLAL,2022-01-02,21:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612750,LAL,MIN,108,103,21-22
0022100552,20220103/HOUPHI,2022-01-03,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612745,PHI,HOU,133,113,21-22
0022100553,20220103/CHAWAS,2022-01-03,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612766,WAS,CHA,124,121,21-22
0022100554,20220103/MEMBKN,2022-01-03,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612763,BKN,MEM,104,118,21-22
0022100555,20220103/ORLCHI,2022-01-03,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612753,CHI,ORL,102,98,21-22
0022100556,20220103/DETMIL,2022-01-03,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612765,MIL,DET,106,115,21-22
0022100557,20220103/UTANOP,2022-01-03,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612762,NOP,UTA,104,115,21-22
0022100558,20220103/DENDAL,2022-01-03,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612743,DAL,DEN,103,89,21-22
0022100559,20220103/MIAGSW,2022-01-03,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612748,GSW,MIA,115,108,21-22
0022100560,20220103/ATLPOR,2022-01-03,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612737,POR,ATL,136,131,21-22
0022100561,20220103/MINLAC,2022-01-03,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612750,LAC,MIN,104,122,21-22
0022100562,20220104/MEMCLE,2022-01-04,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612763,CLE,MEM,106,110,21-22
0022100563,20220104/SASTOR,2022-01-04,19:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612759,TOR,SAS,129,104,21-22
0022100564,20220104/INDNYK,2022-01-04,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612754,NYK,IND,104,94,21-22
0022100565,20220104/PHXNOP,2022-01-04,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612756,NOP,PHX,110,123,21-22
0022100566,20220104/SACLAL,2022-01-04,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612758,LAL,SAC,122,114,21-22
0022100567,20220105/DETCHA,2022-01-05,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612765,CHA,DET,140,111,21-22
0022100568,20220105/PHIORL,2022-01-05,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612755,ORL,PHI,106,116,21-22
0022100569,20220105/HOUWAS,2022-01-05,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612745,WAS,HOU,111,114,21-22
0022100570,20220105/SASBOS,2022-01-05,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612759,BOS,SAS,97,99,21-22
0022100571,20220105/BKNIND,2022-01-05,19:30:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612751,IND,BKN,121,129,21-22
0022100572,20220105/GSWDAL,2022-01-05,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612744,DAL,GSW,99,82,21-22
0022100573,20220105/TORMIL,2022-01-05,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612761,MIL,TOR,111,117,21-22
0022100574,20220105/OKCMIN,2022-01-05,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612760,MIN,OKC,98,90,21-22
0022100575,20220105/UTADEN,2022-01-05,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612762,DEN,UTA,109,115,21-22
0022100576,20220105/MIAPOR,2022-01-05,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612748,POR,MIA,109,115,21-22
0022100577,20220105/ATLSAC,2022-01-05,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612737,SAC,ATL,102,108,21-22
0022100578,20220106/BOSNYK,2022-01-06,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612738,NYK,BOS,108,105,21-22
0022100579,20220106/DETMEM,2022-01-06,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612765,MEM,DET,118,88,21-22
0022100580,20220106/GSWNOP,2022-01-06,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612744,NOP,GSW,101,96,21-22
0022100581,20220106/LACPHX,2022-01-06,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612746,PHX,LAC,106,89,21-22
0022100582,20220107/SASPHI,2022-01-07,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612759,PHI,SAS,119,100,21-22
0022100583,20220107/MILBKN,2022-01-07,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612749,BKN,MIL,109,121,21-22
0022100584,20220107/UTATOR,2022-01-07,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612762,TOR,UTA,122,108,21-22
0022100585,20220107/WASCHI,2022-01-07,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612764,CHI,WAS,130,122,21-22
0022100586,20220107/DALHOU,2022-01-07,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612742,HOU,DAL,106,130,21-22
0022100587,20220107/MINOKC,2022-01-07,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612750,OKC,MIN,105,135,21-22
0022100588,20220107/SACDEN,2022-01-07,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612758,DEN,SAC,121,111,21-22
0022100589,20220107/ATLLAL,2022-01-07,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612737,LAL,ATL,134,118,21-22
0022100590,20220107/CLEPOR,2022-01-07,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612739,POR,CLE,101,114,21-22
0022100591,20220108/MEMLAC,2022-01-08,15:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612763,LAC,MEM,108,123,21-22
0022100592,20220108/MILCHA,2022-01-08,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612749,CHA,MIL,114,106,21-22
0022100593,20220108/ORLDET,2022-01-08,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612753,DET,ORL,97,92,21-22
0022100594,20220108/UTAIND,2022-01-08,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612762,IND,UTA,125,113,21-22
0022100595,20220108/NYKBOS,2022-01-08,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612752,BOS,NYK,99,75,21-22
0022100596,20220108/MIAPHX,2022-01-08,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612748,PHX,MIA,100,123,21-22
0022100602,20220109/SASBKN,2022-01-09,12:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612759,BKN,SAS,121,119,21-22
0022100597,20220109/ATLLAC,2022-01-09,15:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612737,LAC,ATL,106,93,21-22
0022100598,20220109/WASORL,2022-01-09,18:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612764,ORL,WAS,100,102,21-22
0022100599,20220109/NOPTOR,2022-01-09,18:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612740,TOR,NOP,105,101,21-22
0022100600,20220109/MINHOU,2022-01-09,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612750,HOU,MIN,123,141,21-22
0022100601,20220109/DENOKC,2022-01-09,19:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612743,OKC,DEN,95,99,21-22
0022100603,20220109/CHIDAL,2022-01-09,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612741,DAL,CHI,113,99,21-22
0022100604,20220109/CLEGSW,2022-01-09,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612739,GSW,CLE,96,82,21-22
0022100605,20220109/SACPOR,2022-01-09,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612758,POR,SAC,103,88,21-22
0022100606,20220109/MEMLAL,2022-01-09,21:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612763,LAL,MEM,119,127,21-22
0022100607,20220110/MILCHA,2022-01-10,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612749,CHA,MIL,103,99,21-22
0022100608,20220110/UTADET,2022-01-10,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612762,DET,UTA,126,116,21-22
0022100609,20220110/INDBOS,2022-01-10,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612754,BOS,IND,101,98,21-22
0022100610,20220110/SASNYK,2022-01-10,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612759,NYK,SAS,111,96,21-22
0022100711,20220110/PHIHOU,2022-01-10,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612755,HOU,PHI,91,111,21-22
0022100486,20220110/BKNPOR,2022-01-10,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612751,POR,BKN,114,108,21-22
0022100611,20220110/CLESAC,2022-01-10,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612739,SAC,CLE,108,109,21-22
0022100612,20220111/OKCWAS,2022-01-11,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612760,WAS,OKC,122,118,21-22
0022100613,20220111/PHXTOR,2022-01-11,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612756,TOR,PHX,95,99,21-22
0022100415,20220111/DETCHI,2022-01-11,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612765,CHI,DET,133,87,21-22
0022100614,20220111/GSWMEM,2022-01-11,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612744,MEM,GSW,116,108,21-22
0022100615,20220111/MINNOP,2022-01-11,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612750,NOP,MIN,128,125,21-22
0022100616,20220111/DENLAC,2022-01-11,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612743,LAC,DEN,87,85,21-22
0022100618,20220112/BOSIND,2022-01-12,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612738,IND,BOS,100,119,21-22
0022100619,20220112/CHAPHI,2022-01-12,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612766,PHI,CHA,98,109,21-22
0022100620,20220112/ORLWAS,2022-01-12,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612753,WAS,ORL,112,106,21-22
0022100621,20220112/MIAATL,2022-01-12,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612748,ATL,MIA,91,115,21-22
0022100622,20220112/DALNYK,2022-01-12,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612742,NYK,DAL,108,85,21-22
0022100623,20220112/HOUSAS,2022-01-12,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612745,SAS,HOU,124,128,21-22
0022100624,20220112/CLEUTA,2022-01-12,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612739,UTA,CLE,91,111,21-22
0022100625,20220112/BKNCHI,2022-01-12,22:00:00,,United Center,Chicago,3,Final,1610612741,1610612751,CHI,BKN,112,138,21-22
0022100626,20220112/LALSAC,2022-01-12,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612747,SAC,LAL,125,116,21-22
0022100627,20220113/GSWMIL,2022-01-13,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612744,MIL,GSW,118,99,21-22
0022100628,20220113/MINMEM,2022-01-13,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612750,MEM,MIN,116,108,21-22
0022100629,20220113/LACNOP,2022-01-13,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612746,NOP,LAC,113,89,21-22
0022100630,20220113/OKCBKN,2022-01-13,20:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612760,BKN,OKC,109,130,21-22
0022100631,20220113/PORDEN,2022-01-13,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612757,DEN,POR,140,108,21-22
0022100632,20220114/ORLCHA,2022-01-14,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612753,CHA,ORL,109,116,21-22
0022100633,20220114/TORDET,2022-01-14,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612761,DET,TOR,103,87,21-22
0022100634,20220114/PHXIND,2022-01-14,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612756,IND,PHX,94,112,21-22
0022100635,20220114/BOSPHI,2022-01-14,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612738,PHI,BOS,111,99,21-22
0022100637,20220114/GSWCHI,2022-01-14,19:30:00,,United Center,Chicago,3,Final,1610612741,1610612744,CHI,GSW,96,138,21-22
0022100636,20220114/ATLMIA,2022-01-14,20:00:00,,FTX Arena,Miami,3,Final,1610612748,1610612737,MIA,ATL,124,118,21-22
0022100638,20220114/CLESAS,2022-01-14,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612739,SAS,CLE,109,114,21-22
0022100639,20220114/DALMEM,2022-01-14,22:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612742,MEM,DAL,85,112,21-22
0022100640,20220114/HOUSAC,2022-01-14,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612745,SAC,HOU,126,114,21-22
0022100641,20220115/TORMIL,2022-01-15,18:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612761,MIL,TOR,96,103,21-22
0022100642,20220115/PORWAS,2022-01-15,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612757,WAS,POR,110,115,21-22
0022100643,20220115/NYKATL,2022-01-15,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612752,ATL,NYK,108,117,21-22
0022100644,20220115/NOPBKN,2022-01-15,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612740,BKN,NOP,120,105,21-22
0022100645,20220115/PHIMIA,2022-01-15,20:00:00,,FTX Arena,Miami,3,Final,1610612748,1610612755,MIA,PHI,98,109,21-22
0022100646,20220115/CLEOKC,2022-01-15,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612739,OKC,CLE,102,107,21-22
0022100647,20220115/CHIBOS,2022-01-15,20:30:00,,TD Garden,Boston,3,Final,1610612738,1610612741,BOS,CHI,114,112,21-22
0022100648,20220115/LACSAS,2022-01-15,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612746,SAS,LAC,101,94,21-22
0022100649,20220115/LALDEN,2022-01-15,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612747,DEN,LAL,133,96,21-22
0022100650,20220115/ORLDAL,2022-01-15,21:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612753,DAL,ORL,108,92,21-22
0022100617,20220116/PHXDET,2022-01-16,13:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612756,DET,PHX,108,135,21-22
0022100651,20220116/HOUSAC,2022-01-16,18:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612745,SAC,HOU,112,118,21-22
0022100652,20220116/GSWMIN,2022-01-16,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612744,MIN,GSW,119,99,21-22
0022100653,20220116/UTADEN,2022-01-16,20:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612762,DEN,UTA,102,125,21-22
0022100654,20220117/NOPBOS,2022-01-17,12:30:00,,TD Garden,Boston,3,Final,1610612738,1610612740,BOS,NOP,104,92,21-22
0022100655,20220117/CHANYK,2022-01-17,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612766,NYK,CHA,87,97,21-22
0022100656,20220117/PHIWAS,2022-01-17,14:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612755,WAS,PHI,117,98,21-22
0022100657,20220117/BKNCLE,2022-01-17,15:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612751,CLE,BKN,114,107,21-22
0022100658,20220117/CHIMEM,2022-01-17,15:30:00,,FedExForum,Memphis,3,Final,1610612763,1610612741,MEM,CHI,119,106,21-22
0022100659,20220117/INDLAC,2022-01-17,15:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612754,LAC,IND,139,133,21-22
0022100660,20220117/MILATL,2022-01-17,18:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612749,ATL,MIL,121,114,21-22
0022100661,20220117/PORORL,2022-01-17,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612757,ORL,POR,88,98,21-22
0022100662,20220117/TORMIA,2022-01-17,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612761,MIA,TOR,104,99,21-22
0022100663,20220117/OKCDAL,2022-01-17,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612760,DAL,OKC,104,102,21-22
0022100664,20220117/PHXSAS,2022-01-17,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612756,SAS,PHX,107,121,21-22
0022100665,20220117/UTALAL,2022-01-17,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612762,LAL,UTA,101,95,21-22
0022100666,20220118/MINNYK,2022-01-18,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612750,NYK,MIN,110,112,21-22
0022100667,20220118/DETGSW,2022-01-18,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612765,GSW,DET,102,86,21-22
0022100668,20220119/ORLPHI,2022-01-19,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612753,PHI,ORL,123,110,21-22
0022100669,20220119/BKNWAS,2022-01-19,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612751,WAS,BKN,118,119,21-22
0022100670,20220119/MINATL,2022-01-19,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612750,ATL,MIN,134,122,21-22
0022100671,20220119/CHABOS,2022-01-19,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612766,BOS,CHA,102,111,21-22
0022100672,20220119/PORMIA,2022-01-19,19:30:00,,FTX Arena,Miami,3,Final,1610612748,1610612757,MIA,POR,104,92,21-22
0022100673,20220119/CLECHI,2022-01-19,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612739,CHI,CLE,117,104,21-22
0022100674,20220119/MEMMIL,2022-01-19,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612763,MIL,MEM,126,114,21-22
0022100675,20220119/TORDAL,2022-01-19,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612761,DAL,TOR,102,98,21-22
0022100676,20220119/OKCSAS,2022-01-19,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612760,SAS,OKC,118,96,21-22
0022100677,20220119/HOUUTA,2022-01-19,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612745,UTA,HOU,111,116,21-22
0022100678,20220119/LACDEN,2022-01-19,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612746,DEN,LAC,130,128,21-22
0022100679,20220119/DETSAC,2022-01-19,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612765,SAC,DET,131,133,21-22
0022100680,20220119/INDLAL,2022-01-19,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612754,LAL,IND,104,111,21-22
0022100681,20220120/NOPNYK,2022-01-20,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612740,NYK,NOP,91,102,21-22
0022100682,20220120/PHXDAL,2022-01-20,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612756,DAL,PHX,101,109,21-22
0022100683,20220120/INDGSW,2022-01-20,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612754,GSW,IND,117,121,21-22
0022100684,20220121/OKCCHA,2022-01-21,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612760,CHA,OKC,121,98,21-22
0022100685,20220121/LALORL,2022-01-21,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612747,ORL,LAL,105,116,21-22
0022100686,20220121/LACPHI,2022-01-21,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612746,PHI,LAC,101,102,21-22
0022100687,20220121/MIAATL,2022-01-21,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612748,ATL,MIA,110,108,21-22
0022100688,20220121/PORBOS,2022-01-21,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612757,BOS,POR,105,109,21-22
0022100689,20220121/TORWAS,2022-01-21,20:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612761,WAS,TOR,105,109,21-22
0022100690,20220121/CHIMIL,2022-01-21,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612741,MIL,CHI,94,90,21-22
0022100691,20220121/BKNSAS,2022-01-21,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612751,SAS,BKN,102,117,21-22
0022100692,20220121/MEMDEN,2022-01-21,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612763,DEN,MEM,118,122,21-22
0022100693,20220121/DETUTA,2022-01-21,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612765,UTA,DET,111,101,21-22
0022100694,20220121/HOUGSW,2022-01-21,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612745,GSW,HOU,105,103,21-22
