gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022000944,20210429/BKNIND,2021-04-29,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612751,IND,BKN,113,130,20-21
0022000945,20210429/MILHOU,2021-04-29,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612749,HOU,MIL,143,136,20-21
0022000946,20210429/GSWMIN,2021-04-29,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612744,MIN,GSW,126,114,20-21
0022000947,20210429/NOPOKC,2021-04-29,21:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612740,OKC,NOP,95,109,20-21
0022000948,20210429/TORDEN,2021-04-29,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612761,DEN,TOR,121,111,20-21
0022000949,20210430/ATLPHI,2021-04-30,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612737,PHI,ATL,126,104,20-21
0022000950,20210430/SASBOS,2021-04-30,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612759,BOS,SAS,143,140,20-21
0022000951,20210430/WASCLE,2021-04-30,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612764,CLE,WAS,93,122,20-21
0022000952,20210430/PORBKN,2021-04-30,20:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612757,BKN,POR,109,128,20-21
0022000953,20210430/ORLMEM,2021-04-30,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612753,MEM,ORL,92,75,20-21
0022000954,20210430/MILCHI,2021-04-30,21:00:00,,United Center,Chicago,3,Final,1610612741,1610612749,CHI,MIL,98,108,20-21
0022000955,20210430/UTAPHX,2021-04-30,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612762,PHX,UTA,121,100,20-21
0022000956,20210430/SACLAL,2021-04-30,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612758,LAL,SAC,106,110,20-21
0022000957,20210501/DETCHA,2021-05-01,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612765,CHA,DET,107,94,20-21
0022000958,20210501/GSWHOU,2021-05-01,19:30:00,,Toyota Center,Houston,3,Final,1610612745,1610612744,HOU,GSW,87,113,20-21
0022000959,20210501/CHIATL,2021-05-01,20:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612741,ATL,CHI,108,97,20-21
0022000960,20210501/MIACLE,2021-05-01,20:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612748,CLE,MIA,107,124,20-21
0022000961,20210501/MEMORL,2021-05-01,20:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612763,ORL,MEM,112,111,20-21
0022000962,20210501/NOPMIN,2021-05-01,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612740,MIN,NOP,136,140,20-21
0022000963,20210501/INDOKC,2021-05-01,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612754,OKC,IND,95,152,20-21
0022000964,20210501/WASDAL,2021-05-01,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612764,DAL,WAS,125,124,20-21
0022000965,20210501/TORUTA,2021-05-01,22:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612761,UTA,TOR,106,102,20-21
0022000966,20210501/DENLAC,2021-05-01,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612743,LAC,DEN,104,110,20-21
0022000967,20210502/BKNMIL,2021-05-02,15:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612751,MIL,BKN,117,114,20-21
0022000968,20210502/PORBOS,2021-05-02,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612757,BOS,POR,119,129,20-21
0022000969,20210502/MIACHA,2021-05-02,20:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612748,CHA,MIA,111,121,20-21
0022000970,20210502/SACDAL,2021-05-02,20:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612758,DAL,SAC,99,111,20-21
0022000971,20210502/NYKHOU,2021-05-02,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612752,HOU,NYK,97,122,20-21
0022000972,20210502/PHXOKC,2021-05-02,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612756,OKC,PHX,120,123,20-21
0022000973,20210502/PHISAS,2021-05-02,20:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612755,SAS,PHI,111,113,20-21
0022000974,20210502/TORLAL,2021-05-02,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612761,LAL,TOR,114,121,20-21
0022000975,20210503/ORLDET,2021-05-03,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612753,DET,ORL,112,119,20-21
0022000976,20210503/INDWAS,2021-05-03,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612754,WAS,IND,154,141,20-21
0022000977,20210503/GSWNOP,2021-05-03,19:30:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612744,NOP,GSW,108,123,20-21
0022000978,20210503/PORATL,2021-05-03,20:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612757,ATL,POR,123,114,20-21
0022000979,20210503/PHICHI,2021-05-03,21:00:00,,United Center,Chicago,3,Final,1610612741,1610612755,CHI,PHI,94,106,20-21
0022000980,20210503/NYKMEM,2021-05-03,21:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612752,MEM,NYK,104,118,20-21
0022000981,20210503/SASUTA,2021-05-03,22:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612759,UTA,SAS,110,99,20-21
0022000982,20210503/DENLAL,2021-05-03,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612743,LAL,DEN,93,89,20-21
0022000983,20210504/PHXCLE,2021-05-04,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612756,CLE,PHX,118,134,20-21
0022000984,20210504/CHADET,2021-05-04,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612766,DET,CHA,99,102,20-21
0022000985,20210504/BKNMIL,2021-05-04,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612751,MIL,BKN,124,118,20-21
0022000986,20210504/DALMIA,2021-05-04,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612742,MIA,DAL,113,127,20-21
0022000987,20210504/GSWNOP,2021-05-04,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612744,NOP,GSW,108,103,20-21
0022000988,20210504/SACOKC,2021-05-04,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612758,OKC,SAC,99,103,20-21
0022000989,20210504/TORLAC,2021-05-04,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612761,LAC,TOR,105,100,20-21
0022000990,20210505/BOSORL,2021-05-05,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612738,ORL,BOS,96,132,20-21
0022000991,20210505/PORCLE,2021-05-05,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612757,CLE,POR,105,141,20-21
0022000183,20210505/MEMMIN,2021-05-05,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612763,MIN,MEM,135,139,20-21
0022000235,20210505/WASMIL,2021-05-05,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612764,MIL,WAS,135,134,20-21
0022000992,20210505/PHXATL,2021-05-05,20:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612756,ATL,PHX,135,103,20-21
0022000993,20210505/SACIND,2021-05-05,20:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612758,IND,SAC,93,104,20-21
0022000994,20210505/PHIHOU,2021-05-05,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612755,HOU,PHI,115,135,20-21
0022000995,20210505/NYKDEN,2021-05-05,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612752,DEN,NYK,113,97,20-21
0022000996,20210505/SASUTA,2021-05-05,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612759,UTA,SAS,126,94,20-21
0022000434,20210506/CHICHA,2021-05-06,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612741,CHA,CHI,99,120,20-21
0022000997,20210506/WASTOR,2021-05-06,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612764,TOR,WAS,129,131,20-21
0022000998,20210506/BKNDAL,2021-05-06,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612751,DAL,BKN,113,109,20-21
0022000999,20210506/MEMDET,2021-05-06,20:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612763,DET,MEM,111,97,20-21
0022001000,20210506/ATLIND,2021-05-06,20:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612737,IND,ATL,133,126,20-21
0022001001,20210506/OKCGSW,2021-05-06,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612760,GSW,OKC,118,97,20-21
0022001002,20210506/LALLAC,2021-05-06,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612747,LAC,LAL,118,94,20-21
0022001003,20210507/NOPPHI,2021-05-07,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612740,PHI,NOP,109,107,20-21
0022000160,20210507/BOSCHI,2021-05-07,19:30:00,,United Center,Chicago,3,Final,1610612741,1610612738,CHI,BOS,121,99,20-21
0022001004,20210507/ORLCHA,2021-05-07,20:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612753,CHA,ORL,122,112,20-21
0022001005,20210507/MINMIA,2021-05-07,20:00:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612750,MIA,MIN,121,112,20-21
0022001006,20210507/HOUMIL,2021-05-07,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612745,MIL,HOU,141,133,20-21
0022001007,20210507/CLEDAL,2021-05-07,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612739,DAL,CLE,110,90,20-21
0022001008,20210507/DENUTA,2021-05-07,21:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612743,UTA,DEN,127,120,20-21
0022001009,20210507/NYKPHX,2021-05-07,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612752,PHX,NYK,128,105,20-21
0022001010,20210507/LALPOR,2021-05-07,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612747,POR,LAL,106,101,20-21
0022001011,20210507/SASSAC,2021-05-07,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612759,SAC,SAS,104,113,20-21
0022001012,20210508/WASIND,2021-05-08,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612764,IND,WAS,132,133,20-21
0022001013,20210508/DETPHI,2021-05-08,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612765,PHI,DET,118,104,20-21
0022001014,20210508/MEMTOR,2021-05-08,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612763,TOR,MEM,99,109,20-21
0022001015,20210508/BKNDEN,2021-05-08,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612751,DEN,BKN,119,125,20-21
0022001016,20210508/HOUUTA,2021-05-08,22:00:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612745,UTA,HOU,124,116,20-21
0022001017,20210508/OKCGSW,2021-05-08,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612760,GSW,OKC,136,97,20-21
0022001018,20210508/SASPOR,2021-05-08,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612759,POR,SAS,124,102,20-21
0022000145,20210509/MIABOS,2021-05-09,13:00:00,,TD Garden,Boston,3,Final,1610612738,1610612748,BOS,MIA,124,130,20-21
0022001019,20210509/NYKLAC,2021-05-09,15:30:00,,STAPLES Center,Los Angeles,3,Final,1610612746,1610612752,LAC,NYK,100,106,20-21
0022001020,20210509/NOPCHA,2021-05-09,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612740,CHA,NOP,110,112,20-21
0022001021,20210509/DALCLE,2021-05-09,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612742,CLE,DAL,97,124,20-21
0022001022,20210509/MINORL,2021-05-09,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612750,ORL,MIN,96,128,20-21
0022001023,20210509/CHIDET,2021-05-09,20:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612741,DET,CHI,96,108,20-21
0022001024,20210509/PHXLAL,2021-05-09,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612756,LAL,PHX,123,110,20-21
0022001025,20210509/OKCSAC,2021-05-09,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612760,SAC,OKC,126,98,20-21
0022001026,20210510/WASATL,2021-05-10,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612764,ATL,WAS,125,124,20-21
0022001027,20210510/INDCLE,2021-05-10,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612754,CLE,IND,102,111,20-21
0022001028,20210510/NOPMEM,2021-05-10,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612740,MEM,NOP,115,110,20-21
0022001029,20210510/MILSAS,2021-05-10,20:30:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612749,SAS,MIL,146,125,20-21
0022001030,20210510/UTAGSW,2021-05-10,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612762,GSW,UTA,119,116,20-21
0022001031,20210510/HOUPOR,2021-05-10,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612745,POR,HOU,140,129,20-21
0022000448,20210511/DENCHA,2021-05-11,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612743,CHA,DEN,112,117,20-21
0022001033,20210511/MINDET,2021-05-11,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612750,DET,MIN,100,119,20-21
0022001032,20210511/MIABOS,2021-05-11,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612748,BOS,MIA,121,129,20-21
0022001034,20210511/LACTOR,2021-05-11,19:30:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612746,TOR,LAC,96,115,20-21
0022001035,20210511/PHIIND,2021-05-11,20:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612755,IND,PHI,103,94,20-21
0022001036,20210511/BKNCHI,2021-05-11,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612751,CHI,BKN,107,115,20-21
0022001037,20210511/DALMEM,2021-05-11,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612742,MEM,DAL,133,104,20-21
0022001038,20210511/ORLMIL,2021-05-11,21:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612753,MIL,ORL,114,102,20-21
0022001039,20210511/PHXGSW,2021-05-11,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612756,GSW,PHX,122,116,20-21
0022001040,20210511/OKCSAC,2021-05-11,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612760,SAC,OKC,122,106,20-21
0022001041,20210511/NYKLAL,2021-05-11,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612752,LAL,NYK,101,99,20-21
0022001042,20210512/WASATL,2021-05-12,19:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612764,ATL,WAS,120,116,20-21
0022001043,20210512/SASBKN,2021-05-12,20:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612759,BKN,SAS,128,116,20-21
0022001044,20210512/BOSCLE,2021-05-12,20:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612738,CLE,BOS,102,94,20-21
0022000154,20210512/NOPDAL,2021-05-12,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612740,DAL,NOP,125,107,20-21
0022001045,20210512/PORUTA,2021-05-12,21:30:00,,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612757,UTA,POR,98,105,20-21
0022001046,20210512/HOULAL,2021-05-12,22:30:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612745,LAL,HOU,124,122,20-21
0022001047,20210513/LACCHA,2021-05-13,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612746,CHA,LAC,90,113,20-21
0022001048,20210513/MILIND,2021-05-13,19:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612749,IND,MIL,133,142,20-21
0022000458,20210513/SASNYK,2021-05-13,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612759,NYK,SAS,102,98,20-21
0022001049,20210513/ORLATL,2021-05-13,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612753,ATL,ORL,116,93,20-21
0022001050,20210513/PHIMIA,2021-05-13,19:30:00,,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612755,MIA,PHI,106,94,20-21
0022000255,20210513/SACMEM,2021-05-13,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612758,MEM,SAC,116,110,20-21
0022001051,20210513/TORCHI,2021-05-13,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612761,CHI,TOR,114,102,20-21
0022001052,20210513/DENMIN,2021-05-13,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612743,MIN,DEN,103,114,20-21
0022001053,20210513/PORPHX,2021-05-13,22:00:00,,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612757,PHX,POR,118,117,20-21
0022000204,20210514/CLEWAS,2021-05-14,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612739,WAS,CLE,120,105,20-21
0022001054,20210514/DENDET,2021-05-14,20:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612743,DET,DEN,91,104,20-21
0022001055,20210514/ORLPHI,2021-05-14,20:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612753,PHI,ORL,122,97,20-21
0022001056,20210514/UTAOKC,2021-05-14,20:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612762,OKC,UTA,93,109,20-21
0022000263,20210514/SACMEM,2021-05-14,21:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612758,MEM,SAC,107,106,20-21
0022001057,20210514/TORDAL,2021-05-14,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612761,DAL,TOR,114,110,20-21
0022001058,20210514/LACHOU,2021-05-14,21:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612746,HOU,LAC,122,115,20-21
0022001059,20210514/NOPGSW,2021-05-14,21:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612740,GSW,NOP,125,122,20-21
0022001060,20210515/CHIBKN,2021-05-15,13:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612741,BKN,CHI,105,91,20-21
0022001061,20210515/LALIND,2021-05-15,13:00:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612747,IND,LAL,115,122,20-21
0022001064,20210515/CHANYK,2021-05-15,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612766,NYK,CHA,118,109,20-21
0022001063,20210515/BOSMIN,2021-05-15,14:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612738,MIN,BOS,108,124,20-21
0022001065,20210515/PHXSAS,2021-05-15,14:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612756,SAS,PHX,103,140,20-21
0022001062,20210515/MIAMIL,2021-05-15,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612748,MIL,MIA,122,108,20-21
0022001073,20210516/BOSNYK,2021-05-16,13:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612738,NYK,BOS,96,92,20-21
0022001079,20210516/INDTOR,2021-05-16,13:00:00,,Amalie Arena,Tampa,3,Final,1610612761,1610612754,TOR,IND,113,125,20-21
0022001080,20210516/CHAWAS,2021-05-16,13:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612766,WAS,CHA,115,110,20-21
0022001078,20210516/PHXSAS,2021-05-16,14:00:00,,AT&T Center,San Antonio,3,Final,1610612759,1610612756,SAS,PHX,121,123,20-21
0022001070,20210516/MEMGSW,2021-05-16,15:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612763,GSW,MEM,113,101,20-21
0022001066,20210516/HOUATL,2021-05-16,19:00:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612745,ATL,HOU,124,95,20-21
0022001067,20210516/CLEBKN,2021-05-16,19:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612739,BKN,CLE,123,109,20-21
0022001075,20210516/ORLPHI,2021-05-16,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612753,PHI,ORL,128,117,20-21
0022001069,20210516/MIADET,2021-05-16,20:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612748,DET,MIA,107,120,20-21
0022001068,20210516/MILCHI,2021-05-16,21:00:00,,United Center,Chicago,3,Final,1610612741,1610612749,CHI,MIL,118,112,20-21
0022001071,20210516/DALMIN,2021-05-16,21:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612742,MIN,DAL,136,121,20-21
0022001072,20210516/LALNOP,2021-05-16,21:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612747,NOP,LAL,98,110,20-21
0022001074,20210516/LACOKC,2021-05-16,21:00:00,,Chesapeake Energy Arena,Oklahoma City,3,Final,1610612760,1610612746,OKC,LAC,117,112,20-21
0022001076,20210516/DENPOR,2021-05-16,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,132,116,20-21
0022001077,20210516/UTASAC,2021-05-16,21:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612762,SAC,UTA,99,121,20-21
0052000111,20210518/CHAIND,2021-05-18,18:30:00,,Bankers Life Fieldhouse,Indianapolis,3,Final,1610612754,1610612766,IND,CHA,144,117,20-21
0052000101,20210518/WASBOS,2021-05-18,21:00:00,,TD Garden,Boston,3,Final,1610612738,1610612764,BOS,WAS,118,100,20-21
0052000131,20210519/SASMEM,2021-05-19,19:30:00,,FedExForum,Memphis,3,Final,1610612763,1610612759,MEM,SAS,100,96,20-21
0052000121,20210519/GSWLAL,2021-05-19,22:00:00,,STAPLES Center,Los Angeles,3,Final,1610612747,1610612744,LAL,GSW,103,100,20-21
0052000201,20210520/INDWAS,2021-05-20,20:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612754,WAS,IND,142,115,20-21
0052000211,20210521/MEMGSW,2021-05-21,21:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612763,GSW,MEM,112,117,20-21
0042000121,20210522/MIAMIL,2021-05-22,14:00:00,MIL leads series 1-0,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612748,MIL,MIA,109,107,20-21
0042000171,20210522/DALLAC,2021-05-22,16:30:00,DAL leads series 1-0,STAPLES Center,Los Angeles,3,Final,1610612746,1610612742,LAC,DAL,103,113,20-21
0042000111,20210522/BOSBKN,2021-05-22,20:00:00,BKN leads series 1-0,Barclays Center,Brooklyn,3,Final,1610612751,1610612738,BKN,BOS,104,93,20-21
0042000161,20210522/PORDEN,2021-05-22,22:30:00,POR leads series 1-0,Ball Arena,Denver,3,Final,1610612743,1610612757,DEN,POR,109,123,20-21
0042000101,20210523/WASPHI,2021-05-23,13:00:00,PHI leads series 1-0,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612764,PHI,WAS,125,118,20-21
0042000151,20210523/LALPHX,2021-05-23,15:30:00,PHX leads series 1-0,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612747,PHX,LAL,99,90,20-21
0042000131,20210523/ATLNYK,2021-05-23,19:00:00,ATL leads series 1-0,Madison Square Garden,New York,3,Final,1610612752,1610612737,NYK,ATL,105,107,20-21
0042000141,20210523/MEMUTA,2021-05-23,21:30:00,MEM leads series 1-0,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612763,UTA,MEM,109,112,20-21
0042000122,20210524/MIAMIL,2021-05-24,19:30:00,MIL leads series 2-0,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612748,MIL,MIA,132,98,20-21
0042000162,20210524/PORDEN,2021-05-24,22:00:00,Series tied 1-1,Ball Arena,Denver,3,Final,1610612743,1610612757,DEN,POR,128,109,20-21
0042000112,20210525/BOSBKN,2021-05-25,19:30:00,BKN leads series 2-0,Barclays Center,Brooklyn,3,Final,1610612751,1610612738,BKN,BOS,130,108,20-21
0042000152,20210525/LALPHX,2021-05-25,22:00:00,Series tied 1-1,Phoenix Suns Arena,Phoenix,3,Final,1610612756,1610612747,PHX,LAL,102,109,20-21
0042000172,20210525/DALLAC,2021-05-25,22:30:00,DAL leads series 2-0,STAPLES Center,Los Angeles,3,Final,1610612746,1610612742,LAC,DAL,121,127,20-21
0042000102,20210526/WASPHI,2021-05-26,19:00:00,PHI leads series 2-0,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612764,PHI,WAS,120,95,20-21
0042000132,20210526/ATLNYK,2021-05-26,19:30:00,Series tied 1-1,Madison Square Garden,New York,3,Final,1610612752,1610612737,NYK,ATL,101,92,20-21
0042000142,20210526/MEMUTA,2021-05-26,22:00:00,Series tied 1-1,Vivint Arena,Salt Lake City,3,Final,1610612762,1610612763,UTA,MEM,141,129,20-21
0042000123,20210527/MILMIA,2021-05-27,19:30:00,MIL leads series 3-0,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612749,MIA,MIL,84,113,20-21
0042000153,20210527/PHXLAL,2021-05-27,22:00:00,LAL leads series 2-1,STAPLES Center,Los Angeles,3,Final,1610612747,1610612756,LAL,PHX,109,95,20-21
0042000163,20210527/DENPOR,2021-05-27,22:30:00,DEN leads series 2-1,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,115,120,20-21
0042000133,20210528/NYKATL,2021-05-28,19:00:00,ATL leads series 2-1,State Farm Arena,Atlanta,3,Final,1610612737,1610612752,ATL,NYK,105,94,20-21
0042000113,20210528/BKNBOS,2021-05-28,20:30:00,BKN leads series 2-1,TD Garden,Boston,3,Final,1610612738,1610612751,BOS,BKN,125,119,20-21
0042000173,20210528/LACDAL,2021-05-28,21:30:00,DAL leads series 2-1,American Airlines Center,Dallas,3,Final,1610612742,1610612746,DAL,LAC,108,118,20-21
0042000124,20210529/MILMIA,2021-05-29,13:30:00,MIL wins series 4-0,AmericanAirlines Arena,Miami,3,Final,1610612748,1610612749,MIA,MIL,103,120,20-21
0042000164,20210529/DENPOR,2021-05-29,16:00:00,Series tied 2-2,Moda Center,Portland,3,Final,1610612757,1610612743,POR,DEN,115,95,20-21
0042000103,20210529/PHIWAS,2021-05-29,19:00:00,PHI leads series 3-0,Capital One Arena,Washington,3,Final,1610612764,1610612755,WAS,PHI,103,132,20-21
0042000143,20210529/UTAMEM,2021-05-29,21:30:00,UTA leads series 2-1,FedExForum,Memphis,3,Final,1610612763,1610612762,MEM,UTA,111,121,20-21
0042000134,20210530/NYKATL,2021-05-30,13:00:00,ATL leads series 3-1,State Farm Arena,Atlanta,3,Final,1610612737,1610612752,ATL,NYK,113,96,20-21
0042000154,20210530/PHXLAL,2021-05-30,15:30:00,Series tied 2-2,STAPLES Center,Los Angeles,3,Final,1610612747,1610612756,LAL,PHX,92,100,20-21
0042000114,20210530/BKNBOS,2021-05-30,19:00:00,BKN leads series 3-1,TD Garden,Boston,3,Final,1610612738,1610612751,BOS,BKN,126,141,20-21
